Frame ID | Spatial Relations
F0507 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0508 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0509 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.77), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.57), [human_body] is holding [container_lid] (score: 0.57), [human_body] is holding [container_box] (score: 0.49), [container_box] is holding [container_lid] (score: 0.10), [container_box] is holding [red_box] (score: 0.10), [container_box] is in front of [human_body] (score: 0.04), [container_lid] is on top of [container_box] (score: 0.22), [container_lid] is contained in [red_box] (score: 0.19), [yellow_box] is inside [component_box] (score: 0.06), [red_box] is contained in [container_box] (score: 0.15), [red_box] is holding [container_lid] (score: 0.11), [red_box] is in front of [human_body] (score: 0.03)
F0510 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [yellow_box] is inside [component_box] (score: 0.08), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0511 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [yellow_box] is inside [component_box] (score: 0.08), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0512 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [yellow_box] is inside [component_box] (score: 0.08), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0513 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [yellow_box] is inside [component_box] (score: 0.08), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0514 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [yellow_box] is inside [component_box] (score: 0.08), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0515 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [yellow_box] is inside [component_box] (score: 0.08), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0516 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [yellow_box] is inside [component_box] (score: 0.08), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0517 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [yellow_box] is inside [component_box] (score: 0.08), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0518 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [yellow_box] is inside [component_box] (score: 0.08), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
F0519 | [human_body] is behind [container_box], [human_body] is holding [component_box] (score: 0.76), [human_body] is holding [yellow_box] (score: 0.76), [human_body] is holding [operator_hand] (score: 0.72), [human_body] is holding [red_box] (score: 0.56), [human_body] is holding [container_lid] (score: 0.53), [human_body] is holding [container_box] (score: 0.53), [yellow_box] is inside [component_box] (score: 0.08), [container_box] is holding [red_box] (score: 0.09), [container_box] is holding [container_lid] (score: 0.09), [container_box] is beside [human_body] (score: 0.03), [container_lid] is on top of [container_box] (score: 0.19), [container_lid] is inside [red_box] (score: 0.17), [red_box] is inside [container_box] (score: 0.11), [red_box] is contained in [container_lid] (score: 0.09), [component_box] is inside [yellow_box] (score: 0.03)
