Frame ID | Spatial Relations
F0423 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0424 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0425 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0426 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0427 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0428 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0429 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0430 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0431 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0432 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0433 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0434 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0435 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [container_lid] (score: 0.78), [human_body] is holding [component_box] (score: 0.43), [human_body] is on [operator_hand] (score: 0.15), [operator_hand] is holding [red_box] (score: 0.25), [operator_hand] is holding [container_box] (score: 0.22), [operator_hand] is on [human_body] (score: 0.18), [operator_hand] is holding [container_lid] (score: 0.16), [red_box] is on [container_box] (score: 0.13), [yellow_box] is behind [human_body] (score: 0.25), [component_box] is on [container_box] (score: 0.27), [component_box] is on [red_box] (score: 0.23)
F0436 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.67), [human_body] is on [operator_hand] (score: 0.21), [human_body] is beside [yellow_box] (score: 0.16), [container_box] is on [component_box] (score: 0.09), [operator_hand] is holding [red_box] (score: 0.33), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.20), [operator_hand] is above [component_box] (score: 0.11), [red_box] is on [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.09), [yellow_box] is behind [human_body] (score: 0.19), [component_box] is on [container_box] (score: 0.24), [component_box] is on [red_box] (score: 0.21)
F0437 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.67), [human_body] is on [operator_hand] (score: 0.21), [human_body] is beside [yellow_box] (score: 0.16), [container_box] is on [component_box] (score: 0.09), [operator_hand] is holding [red_box] (score: 0.33), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.20), [operator_hand] is above [component_box] (score: 0.11), [red_box] is on [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.09), [yellow_box] is behind [human_body] (score: 0.19), [component_box] is on [container_box] (score: 0.24), [component_box] is on [red_box] (score: 0.21)
F0438 | [human_body] is behind [container_box], [human_body] is holding [red_box] (score: 0.88), [human_body] is holding [container_box] (score: 0.87), [human_body] is holding [component_box] (score: 0.67), [human_body] is on [operator_hand] (score: 0.21), [human_body] is beside [yellow_box] (score: 0.16), [container_box] is on [component_box] (score: 0.09), [operator_hand] is holding [red_box] (score: 0.33), [operator_hand] is holding [container_box] (score: 0.28), [operator_hand] is on [human_body] (score: 0.20), [operator_hand] is above [component_box] (score: 0.11), [red_box] is on [component_box] (score: 0.09), [red_box] is on [container_box] (score: 0.09), [yellow_box] is behind [human_body] (score: 0.19), [component_box] is on [container_box] (score: 0.24), [component_box] is on [red_box] (score: 0.21)
